 6.00  2400.  0.0  2.0   0.95590840   0.97041033   0.92982698   0.87972909   0.95360600   0.93451154   0.82007404   0.84105919   0.92773098   1.17788748   1.11501667   0.97598828   1.24214884   1.07304186   1.15463535   0.94847462   0.99826349   1.12085286   1.03583428   0.78625324   0.70077694   0.30955492   0.34315312   0.37170493   0.01618534   0.01678455   0.01702078   0.01819810   0.01654681   0.01713928   0.01819810   0.01819810   0.01851413   0.01810010   0.01748627   0.01678455   0.00477658   0.00680034   0.00862882   0.03267709   0.00486154   0.00220462   0.03777652   0.00340148   0.00877982   0.11514279   0.08347349   0.03459343
 0.00  2500.  0.0  2.0   0.88372235   0.94508342   0.97297228   0.99607443   0.91326778   0.90927680   0.98799049   1.02783600   0.94484083   0.79756720   1.12354203   1.08711359   1.59433126   1.97201484   1.33499954   1.29597831   1.47056566   1.71326092   1.25127221   0.93888864   0.99213255   0.71116520   0.58526122   0.48977287   0.36215267   0.36215267   0.33579927   0.30101751   0.36215267   0.36215267   0.29312846   0.29312846   0.32482103   0.40135590   0.33579927   0.32482103   0.07053933   0.00229323   0.00378308   0.00811634   0.01518726   0.01052401   0.00061997   0.00661613   0.00750274   0.02063232   0.25753880   0.16047083
 0.50  2500.  0.0  2.0   1.02985868   0.95439460   0.99161096   0.99912873   0.98380683   0.96889341   0.97497092   0.99412496   0.97062493   1.24948914   1.01684623   0.92887493   0.90805611   1.33063210   1.34797919   1.30627783   1.01256858   1.41684247   1.25552387   0.99954123   0.94219757   0.37452060   0.64971738   0.60023443   0.26612632   0.29693206   0.26612632   0.24126172   0.28512519   0.28512519   0.24126172   0.24126172   0.26120180   0.27737381   0.27435881   0.26612632   0.02968525   0.00182783   0.00166549   0.00177064   0.01570608   0.00188589   0.00020977   0.00291625   0.00606837   0.37394556   0.07050099   0.01402648
 1.00  2500.  0.0  2.0   0.98660321   1.01567682   0.98719818   0.98269063   1.02368236   0.97766602   0.95603723   0.97331140   1.01578786   1.08663369   0.93809908   0.84462972   0.97319425   1.22050124   1.46799976   1.42982702   0.97902352   1.44848380   1.34922143   1.09370230   0.93538095   0.41732905   0.69075077   0.63424373   0.21806978   0.20717190   0.22197543   0.19730288   0.21433393   0.23851703   0.19730288   0.19730288   0.20045937   0.22899969   0.22197543   0.21806978   0.00950151   0.00764419   0.00030887   0.00064257   0.01640253   0.00246817   0.00628625   0.00197763   0.00657438   0.09773550   0.01118839   0.01255367
 1.50  2500.  0.0  2.0   0.96339149   1.00862284   1.00673698   0.98217183   0.99381515   0.99729558   0.95488404   0.95336950   0.98572430   1.02327415   0.87354343   0.75748960   1.12047781   1.24923004   1.43678111   1.32725154   1.12965754   1.50647842   1.27395577   1.08393357   0.96272910   0.45439608   0.71301739   0.66424295   0.16741954   0.15922877   0.15054489   0.15413453   0.16462769   0.15922877   0.15413453   0.15413453   0.15413453   0.17525740   0.16883454   0.16741954   0.01405338   0.00453289   0.01055922   0.00057079   0.01269982   0.00032214   0.00048824   0.00365074   0.00732313   0.04519213   0.00557860   0.01539125
 2.00  2500.  0.0  2.0   0.96975153   0.98804207   0.98604032   0.99385577   0.98705551   0.98671570   0.99563092   0.96738416   0.98119690   0.92726052   0.87001347   0.77851878   0.89038508   0.97453266   1.02841251   0.86885796   0.88363465   1.04466159   0.83100579   0.73129996   0.64552977   0.36398752   0.37030717   0.31738369   0.15940331   0.16095331   0.14453158   0.14099421   0.15940331   0.14945610   0.13868181   0.14334658   0.14453158   0.16095331   0.15209317   0.15209317   0.00780115   0.00748851   0.00121219   0.00291148   0.00890857   0.00081864   0.00319429   0.00520923   0.00723382   0.04881347   0.05574210   0.04992338
 2.50  2500.  0.0  2.0   0.97476577   1.00795814   0.99198498   1.00883191   0.99032023   0.99517709   1.00231694   1.00131793   1.00768491   0.90919073   0.88423645   0.77034631   0.75512657   0.78147595   0.94334793   0.81366447   0.74004816   0.88849362   0.80170442   0.65477214   0.55975730   0.30526198   0.28266474   0.25896524   0.13409182   0.13409182   0.12392450   0.11808100   0.13409182   0.12816978   0.11713600   0.11808100   0.12293450   0.13409182   0.12816978   0.12816978   0.01224472   0.01342496   0.00210843   0.00517109   0.01244316   0.00544147   0.00517453   0.00759261   0.01475040   0.06463539   0.05981566   0.04757872
 3.00  2500.  0.0  2.0   0.98573509   1.02461011   1.00742281   1.01481409   1.00835320   1.01673972   1.00141490   1.02327453   1.09491510   0.94414695   0.85650723   0.80642787   0.70369798   0.70981194   0.95776269   0.86686335   0.67731854   0.85100129   0.87393260   0.66472133   0.51623843   0.27977652   0.28584201   0.24238704   0.09735060   0.09821210   0.08963485   0.08545304   0.09735060   0.09405935   0.08345951   0.08345951   0.08345951   0.09821210   0.09566552   0.09405935   0.01291743   0.01890494   0.00178115   0.00490709   0.01358575   0.00796556   0.00219728   0.00411584   0.01770022   0.07859399   0.04693974   0.04549054
 3.50  2500.  0.0  2.0   1.00093159   1.03908403   1.00508338   1.00132673   1.03272655   1.02695527   0.97577247   0.99410823   1.04942457   0.98161027   0.93064790   0.87709701   0.71681805   0.69202713   1.03617430   0.97194754   0.68597712   0.88155292   0.99923403   0.73935011   0.58620904   0.27552971   0.27217532   0.23285973   0.07098838   0.07402679   0.07215209   0.06507840   0.07042938   0.07042938   0.06507840   0.06507840   0.06609775   0.07467229   0.07215209   0.07098838   0.01311162   0.02087759   0.00308660   0.00503560   0.01378082   0.00992420   0.00140565   0.00498352   0.01779156   0.10043632   0.06343499   0.06414770
 4.00  2500.  0.0  2.0   1.00341986   1.04903803   1.01090473   0.97976789   1.03214443   1.02673082   0.94688195   0.96418971   1.02143030   1.07091594   0.98762004   0.94727956   0.80377180   0.71072103   1.11489488   1.07403682   0.78477873   0.95065193   1.11022907   0.80828151   0.64955484   0.26577582   0.27369859   0.23055946   0.05098663   0.05177875   0.04874213   0.04947132   0.04874213   0.04947132   0.04947132   0.04947132   0.04947132   0.05430294   0.05300592   0.05177875   0.01889018   0.02307917   0.00177939   0.00284754   0.01994981   0.01049005   0.00293835   0.00362333   0.02021380   0.12422036   0.07514590   0.07730414
