 5.00  2300.  0.0  2.0   0.96502446   0.93073498   0.76301263   0.90873077   0.94918474   1.28726664   1.07474786   0.99817314   0.86519690   0.65024907   0.02874138   0.02916391   0.03121192   0.03121192   0.03121192   0.01352063   0.00079966   0.01600839   0.01037783   0.00707941
 5.50  2300.  0.0  2.0   0.93976264   0.92107539   0.75687086   0.88512224   0.92121332   1.09725299   0.94633512   0.83551775   0.79719868   0.63392315   0.02144881   0.02240325   0.02366003   0.02366003   0.02366003   0.00687267   0.01294928   0.06705648   0.00350512   0.00376619
 6.00  2300.  0.0  2.0   0.95725169   0.92930323   0.74972072   0.88201689   0.92426215   0.86406005   0.88540971   0.85119224   0.77076533   0.61299735   0.01641645   0.01700543   0.01832396   0.01863450   0.01832396   0.00394383   0.01656225   0.05593846   0.00615957   0.00487494
 0.00  2400.  0.0  2.0   0.81210377   0.96224439   0.91508804   1.00077424   0.95087857   1.53909732   1.47809033   1.16240238   1.05887382   0.87496627   0.41337253   0.34561212   0.30125443   0.30125443   0.32966206   0.00056121   0.00726417   0.00203292   0.00490695   0.00858431
 0.50  2400.  0.0  2.0   1.02104372   0.97823270   0.91062655   0.99091459   0.97085313   0.97227631   1.40584392   1.15836012   1.06904311   0.82549233   0.26250036   0.28117567   0.24340944   0.24533944   0.26719513   0.02872144   0.00588246   0.00723209   0.00249189   0.01179083
 1.00  2400.  0.0  2.0   1.00177397   0.99772645   0.87755825   0.97181811   1.03511246   1.01826033   1.46621692   1.19044934   1.15164869   0.79888965   0.21353286   0.21353286   0.20187779   0.20187779   0.20503428   0.01623036   0.00230184   0.01517783   0.00185607   0.00764433
 1.50  2400.  0.0  2.0   0.97969681   1.00539639   0.89139842   0.97165778   1.01447357   1.07061939   1.34369914   1.16830553   1.06756396   0.75776222   0.16335914   0.15571280   0.15571280   0.15571280   0.15817001   0.00681629   0.00071106   0.00656414   0.00061302   0.00626578
 2.00  2400.  0.0  2.0   0.99642700   0.99533810   0.98521909   1.03186897   0.96894710   0.82874049   0.98144396   0.83933953   0.70193457   0.58527704   0.15198329   0.14559406   0.13183451   0.13290451   0.14805127   0.01531059   0.00194984   0.00112191   0.00734596   0.01433018
 2.50  2400.  0.0  2.0   0.99515229   1.01278024   0.98011956   1.04963239   0.98770016   0.72869258   0.87727077   0.83060439   0.64124361   0.52575175   0.12811354   0.12069809   0.11031366   0.11031366   0.12371858   0.01653141   0.00577626   0.00146336   0.00726416   0.02531739
 3.00  2400.  0.0  2.0   1.01354406   1.01873819   0.94491348   1.02242758   1.08982901   0.69082777   0.88676146   0.91646154   0.69205690   0.47550375   0.09108503   0.09336312   0.08277527   0.08407782   0.08407782   0.01433682   0.01235331   0.00047784   0.01060826   0.02006367
 3.50  2400.  0.0  2.0   1.02105406   1.02603637   0.89746658   0.99837066   1.04271952   0.73683451   0.92977057   1.00751428   0.75929900   0.52992616   0.06849106   0.06640841   0.06640841   0.06640841   0.06691491   0.02002109   0.01532675   0.00130316   0.01663880   0.01785046
 4.00  2400.  0.0  2.0   1.01827326   1.00326003   0.83778346   0.97184315   1.01183754   0.86861372   1.01218970   1.08846781   0.82242283   0.58291887   0.04942598   0.05087434   0.05087434   0.05087434   0.05087434   0.03269859   0.02344853   0.00758378   0.02280901   0.02049243
 4.50  2400.  0.0  2.0   1.00457516   0.96970246   0.79488943   0.96318715   0.98502323   1.06331949   1.06326171   1.10596853   0.84097840   0.62769761   0.03771639   0.04021062   0.04021062   0.04021062   0.04021062   0.02876455   0.01732399   0.01913354   0.02922201   0.01577107
 5.00  2400.  0.0  2.0   0.98797778   0.95029024   0.79852393   0.96238203   0.98118713   1.23573557   1.07192918   1.08345947   0.80878372   0.62448834   0.02873366   0.03059610   0.03059610   0.03098716   0.03098716   0.01838038   0.00728172   0.02481358   0.04079945   0.01790327
 5.50  2400.  0.0  2.0   0.95497400   0.94382759   0.81476550   0.94917683   0.96487083   1.22865504   1.04487198   0.98032089   0.77672571   0.62465391   0.02204065   0.02251231   0.02359810   0.02359810   0.02359810   0.00223879   0.00138530   0.02014813   0.03651242   0.01011350
 6.00  2400.  0.0  2.0   0.94345815   0.93171839   0.78839371   0.92829843   0.95347482   0.96293312   0.97473851   0.96165967   0.74150317   0.60790003   0.01654681   0.01713928   0.01819810   0.01851413   0.01851413   0.01087831   0.00793747   0.03497705   0.02634177   0.00934535
 0.00  2500.  0.0  2.0   0.90554896   0.95560301   0.96892861   0.94629475   0.90998042   1.55254470   1.34330426   1.09670769   1.03850628   0.86838917   0.36215267   0.33989427   0.29312846   0.32162603   0.33579927   0.00302976   0.00448104   0.00084220   0.00349385   0.00715276
 0.50  2500.  0.0  2.0   0.97790900   0.97732035   0.95644732   0.99185091   0.97370222   0.98557304   1.28787098   1.10963975   1.00273250   0.77848265   0.28512519   0.27737381   0.24126172   0.24972711   0.26612632   0.01327665   0.00507184   0.00082169   0.00383404   0.00998000
 1.00  2500.  0.0  2.0   1.01974341   0.99245545   0.93430756   0.99341654   0.97951485   0.94097097   1.35473679   1.17794644   1.06599877   0.79973035   0.21433393   0.22197543   0.19730288   0.20045937   0.21806978   0.01360074   0.00318276   0.00869119   0.00219724   0.00699521
 1.50  2500.  0.0  2.0   0.98567889   0.98482368   0.93695971   0.97121971   0.95139007   1.07511915   1.40019560   1.11385440   1.08467434   0.85169574   0.16741954   0.16462769   0.15413453   0.15413453   0.16741954   0.01531524   0.00293081   0.00086832   0.00748097   0.00150200
